麗臺 NVIDIA RTX 2000 Ada(16GB GDDR6/CUDA:2816/16.76cm)【價可議】,$27900 ◆ ★ ↓任搭2000↓
麗臺 NVIDIA RTX 4000 SFF Ada(20GB GDDR6 ECC/16.76cm/小卡)【少量.價可議】,$58000↘$55000 ◆ ★ ↓任搭2000↓
麗臺 NVIDIA RTX 4000 Ada(20GB GDDR6 ECC/24.13cm/註三年)【少量.價可議】,$58000 ◆ ★ ↓任搭2000↓
麗臺 NVIDIA RTX 4500 Ada(24GB GDDR6 ECC/26.67cm/註三年)【少量.價可議】,$105000 ◆ ★ ↓任搭3000↓
麗臺 NVIDIA RTX 5000 Ada(32GB GDDR6 ECC/26.67cm/註三年)【少量.價可議】,$179000 ◆ ★ ↓任搭5000↓
麗臺 NVIDIA RTX 6000 Ada(48GB GDDR6 ECC/26.67cm/註三年)【少量.價可議】,$299000 ◆ ★ ↓任搭5000↓
麗臺 NVIDIA RTX A400(4G GDDR6 64bit/CUDA:768/16.26cm),$6400 ◆ ★ ↓任搭500↓
麗臺 NVIDIA RTX A1000(8G GDDR6 128bit/CUDA:2304/16.26cm),$15300 ◆ ★ ↓任搭800↓
麗臺 NVIDIA RTX A5500(24G GDDR6 384bit/CUDA:10240/26.7cm)【少量.價可議】,$143000↘$139000 ◆ ★ ↓任搭500↓
麗臺 NVIDIA RTX PRO 6000 Blackwell Max-Q 96GB GDDR7 工作站級【少量.價可議】,$329000 ◆ ★ ↓任搭9000↓
麗臺 NVIDIA RTX PRO 6000 Blackwell 96GB GDDR7 工作站繪圖卡【少量.價可議】,$339000 ◆ ★ ↓任搭9000↓
撼訊 AXR7 240 2GBD5-HLEV2(780MHz/18cm/三年保),$1990 ◆ ★
藍寶石 白金版 PULSE RX7650GRE GAMING 8GB(2695MHz/24cm/雙風扇/三年保)金屬背板,$7990 ◆ ★ ↓任搭200↓
藍寶石 極地 PURE RX7650GRE GAMING 8GB(2695MHz/24cm/雙風扇/三年保/白)金屬背板,$8190 ◆ ★ ↓任搭200↓
藍寶石 黑鑽版 RX7650GRE GAMING OC 8GB(2810MHz/30cm/三風扇/三年保)金屬背板,$8490 ◆ ★ ↓任搭200↓
華碩 DUAL-RX9060XT-8G(3150MHz/21cm/雙風扇/註冊四年保)金屬背板,$10990 ◆ ★ ↓任搭1000↓
華碩 PRIME-RX9060XT-O8G(3330MHz/31cm/三風扇/註冊五年保)金屬背板,$11990 ◆ ★ ↓任搭290↓
技嘉 RX9060XT GAMING OC 8G(3320MHz/28cm/三風扇/註冊五年保),$11590 ◆ ★ ↓任搭290↓
華擎 RX9060XT Challenger 8GB OC(3290MHz/25cm/雙風扇/註冊四年保),$10490↘$10290 ◆ ★
Acer Nitro Radeon RX9060XT OC 8GB(3320MHz/27cm/雙風扇/三年保固),$10490↘$9990 ★ 熱賣
藍寶石 脈動 PULSE RX9060XT GAMING OC 8GB(3290MHz/25cm/雙風扇/三年保固)金屬背板,$10490 ◆ ★ ↓任搭190↓
撼訊 RX9060XT 8G-A 遊蕩者Reaper(3130MHz/22cm/雙風扇/三年保固) *MIT台灣製,$9990 ◆ ★
撼訊 RX9060XT 8G-L/OC Hellhound 暗黑犬(3310MHz/33cm/三風扇/註冊四年保固)*MIT台灣製,$11490 ◆ ★ ↓任搭290↓
華碩 DUAL-RX9060XT-16G(3250MHz/21cm/雙風扇/註冊四年保),$12490 ◆ ★
華碩 DUAL-RX9060XT-16G-WHITE(3250MHz/21cm/雙風扇/註冊四年保/白),$13490 ◆ ★ ↓任搭100↓
華碩 PRIME-RX9060XT-O16G(3330MHz/31cm/三風扇/註冊五年保),$13590 ◆ ★
華碩 TUF-RX9060XT-O16G-GAMING(3340MHz/31cm/三風扇/註冊五年保),$14590 ◆ ★
技嘉 RX9060XT GAMING 16G(3230MHz/28cm/三風扇/註冊五年保),$12490 ◆ ★ 熱賣
技嘉 RX9060XT GAMING OC 16G(3300MHz/28cm/三風扇/註冊五年保),$13590 ◆ ★
華擎 RX9060XT Challenger 16GB OC(3290MHz/25cm/雙風扇/註冊四年保),$12190 ◆ ★
ACER Nitro Radeon RX9060XT OC 16GB(3320MHz/27cm/雙風扇/三年保固),$12490 ◆ ★ 熱賣
藍寶石 脈動 PULSE RX9060XT GAMING OC 16GB(3290MHz/25cm/雙風扇/三年保固)金屬背板,$12490 ◆ ★ 熱賣
藍寶石 極地 PURE RX9060XT GAMING OC 16GB(3290MHz/24cm/雙風扇/三年保/白)金屬背板,$12990 ◆ ★
藍寶石 氮動 NITRO+ RX9060XT GAMING OC 16GB(3320MHz/30cm/三風扇/三年保)金屬背板,$13990 ◆ ★
撼訊 RX9060XT 16G-A 遊蕩者Reaper(3230MHz/22cm/雙風扇/三年保固)*MIT台灣製,$12490 ◆ ★
撼訊 RX9060XT 16G-L/OC Hellhound 暗黑犬(3310MHz/33cm/三風扇/註冊四年保固)*MIT台灣製,$13490 ◆ ★
撼訊 RX9060XT 16G-L/OC/WHITE Hellhound 暗黑犬(白)(3310MHz/33cm/三風扇)*MIT台灣製,$14490 ◆ ★
華擎 RX9070GRE Steel Legend Dark 12GB OC(2920MHz/30cm/三風扇/註冊五年保),$16990 ◆ ★
藍寶石 脈動 PULSE RX9070GRE GAMING 12GB(2790MHz/28cm/雙風扇/三年保固)金屬背板,$16990 ◆ ★ ↓任搭190↓
藍寶石 極地 PURE RX9070GRE GAMING OC 12GB(2920MHz/32cm/三風扇/三年保/白)金屬背板,$17990 ◆ ★ ↓任搭290↓
撼訊 RX9070GRE 12G-L/OC Hellhound 暗黑犬(2860MHz/33cm/三風扇/註冊四年保),$16990 ◆ ↓任搭190↓
華碩 PRIME-RX9070-O16G(2610MHz/32cm/三風扇/五年保),$19990 ◆ ★ 熱賣
華碩 PRIME-RX9070-O16G-EVO(2610MHz/32cm/三風扇/五年保),$19990 ◆ ★
技嘉 RX9070 GAMING OC 16G(2700MHz/29cm/三風扇/五年保),$19990 ◆ ★
華擎 RX9070 Challenger 16GB(2520MHz/29cm/三風扇/五年保),$24390↘$19990 ◆ ★ ↓任搭190↓
撼訊 RX9070 16G-A 遊蕩者Reaper(2520MHz/31cm/三風扇/三年保),$19990 ★
撼訊 RX9070 16G-L/OC 暗黑犬(2590MHz/34cm/三風扇/註冊四年保)*MIT台灣製,$21990 ◆ ★
華碩 PRIME-RX9070XT-O16G(3030MHz/32cm/三風扇/五年保),$23990 ◆ ★ 熱賣
華碩 PRIME-RX9070XT-O16G-WHITE(3030MHz/32cm/三風扇/五年保/白),$25990 ◆ ★ ↓任搭490↓
技嘉 RX9070XT GAMING 16G(2970MHz/29cm/三風扇/五年保),$22990 ◆ ★ ↓任搭190↓
技嘉 RX9070XT GAMING OC 16G(3060MHz/29cm/三風扇/五年保),$23990 ◆ ★ 熱賣 ↓任搭290↓
技嘉 AORUS RX9070XT ELITE 16G(3100MHz/34cm/三風扇/五年保),$25990 ◆ ★ ↓任搭490↓
華擎 RX9070XT Steel Legend Dark 16GB(2970MHz/30cm/三風扇/註五年保),$23990 ◆ ★ ↓任搭190↓
華擎 RX9070XT Steel Legend 16GB(2970MHz/30cm/三風扇/註五年保),$23990 ◆ ★
華擎 RX9070XT Taichi 16GB OC(3100MHz/33cm/三風扇/註五年),$27490 ◆ ★ ↓任搭290↓
ACER NITRO RX9070XT 16G OC(3100MHz/30cm/三風扇/三年保),$22990 ◆ ★ ↓任搭190↓
藍寶石 脈動 PULSE RX9070XT GAMING 16GB(2970MHz/32cm/三風扇)全鋁金屬背板,$22990 ◆ ★ ↓任搭190↓
藍寶石 極地 PURE RX9070XT GAMING OC 16GB(3010MHz/32cm/三風扇/三年保/白)金屬背板,$25990 ◆ ★ ↓任搭290↓
藍寶石 氮動 NITRO+ RX9070XT GAMING OC 16GB(3060MHz/33cm/三風扇)*隱藏電源線設計,$27490 ◆ ★ ↓任搭490↓
撼訊 RX9070XT 16G-A 遊蕩者(2970MHz/31cm/三風扇/三年保)*MIT台灣製,$22990 ★
撼訊 RX9070XT 16G-L/OC 暗黑犬(3010MHz/34cm/三風扇/註四年)*MIT台灣製,$24990 ◆ ★ ↓任搭190↓
撼訊 RX9070XT 16G-L/OC/WHITE 暗黑犬(白)(3010MHz/34cm/三風扇)*MIT台灣製-限組裝,$25490 ◆ ★ ↓任搭190↓
撼訊 RX9070XT 16G-E/OC 紅魔(3060MHz/36cm/三風扇/註五年)*MIT台灣製,$25990 ◆ ★ ↓任搭290↓
